id,role,grade
530c5efb-bb39-48d1-94fb-d78fa0ed5cb5,Assistant_Manger,17
c4f562a7-582a-4a3d-a231-c26d7816198c,Assistant_Manger,17
dfc0fcc9-6dd6-42c0-a2a2-2c1cb0d87d51,Worker,13
5efb4fc6-cb65-4530-9765-8278532c79f7,Manager,19
e7d53a90-fa9d-4e0b-992e-6cd28bdee73e,Manager,19
0f022448-2c98-4120-af7d-cc34beed2e3e,Assistant_Manger,17
5f7b07f0-b0a5-4d14-86a7-8bda3dfb7403,Staff,10
7b5022e7-a7af-47f0-87a1-0fc0be604e81,Worker,13
2b7cbdbe-8ef8-48b7-a64e-f2b10714b4d4,Assistant_Manger,17
e72035e0-7fc7-484d-b9c3-f93399c1eb15,Staff,10
7bfb8dd2-e673-4422-8db6-76c401c22d4b,Assistant_Manger,17
6f43a670-81ee-4680-bf3d-410a12d9cfe6,Employee,15
2e5b2129-a217-403f-a891-39d3556a80aa,Employee,15
c81c4acb-f631-4e7d-8bd4-84cdfb332a6b,Assistant_Manger,17
82bc6bfd-7906-49e5-b267-c2d91b1fc8ad,Staff,10
9ca714f6-8f27-4a19-8d18-f7de9face568,Manager,19
c2686598-6f90-4200-8f5e-715d3dce4c1e,Worker,13
2f498599-7624-4322-abf3-78b34feac332,Manager,19
6c931341-b5b9-4508-ab38-fdca5599c2c8,Assistant_Manger,17
6989ad51-9735-4084-9395-26de46c542a1,Staff,10
daef0931-8186-429c-9779-e2f401a4b3e6,Assistant_Manger,17
91f0b49e-7011-48cb-af38-f5108b6456e5,Assistant_Manger,17
87493865-7e51-4232-ae6e-21942a861099,Manager,19
4d8f1b0d-f0a0-4cfb-bff4-b49b6a9c0e75,Assistant_Manger,17
216c9b34-da9c-4e27-aba4-901950190f31,Staff,10
43ea0d1f-e032-46e5-a94f-781c861d53a3,Worker,13
0ae0ce8d-4f19-4bc5-b6af-1934ed771a44,Employee,15
50053da4-826f-4e9d-ad87-524d7c96f9ea,Worker,13
70a97cf3-523e-410e-8d2a-7ffa09884b9a,Worker,13
707bfc98-dab6-4b77-86d9-f3b389ad94ec,Employee,15
e1588b60-59e3-4c7d-a02e-4759c576031d,Employee,15
e2a5a4d4-29f7-4e72-9843-8b3a03b0c576,Staff,10
a49b5dd9-31fb-4a58-9314-9b14bab8166f,Assistant_Manger,17
ee412a0c-8793-4e82-b6f2-52ba15d70ecd,Employee,15
f7e703f0-a971-4d7d-b37f-9a36b08e219b,Staff,10
13068881-1273-43fc-8750-d9204f5d6db7,Employee,15
c1c428a6-7372-45ba-9716-a0282bc74be1,Employee,15
fb8d4c4e-2200-4533-a022-844330d344a0,Manager,19
9b37f39c-22d8-4bd5-9121-054586250e2f,Assistant_Manger,17
8cbf4aa9-85e2-43b0-9714-32fb2db40ab1,Staff,10
7c2b4f31-e1de-40bf-b962-c1710f91fe66,Worker,13
17add173-556f-4005-9b70-df14f4c9fbd7,Manager,19
60f3b84e-3053-45ce-9349-279770af8a5a,Employee,15
304bfae6-bcd1-4ea1-a3ab-25e8a1f94163,Manager,19
f031bb44-4d7b-424e-b466-6947f2e3130d,Assistant_Manger,17
e09159ce-32b0-484d-aa2c-a2a68abf7ebe,Manager,19
b68dfc44-96f9-40d7-9c79-fae2171ca2e6,Employee,15
ebe9cd81-4767-48a3-8de4-75111ab1f3ec,Assistant_Manger,17
4b997cdd-32c3-4314-9932-90f95ae7457e,Staff,10
8e1575c3-8b4f-442a-b6af-db7a7e2fba14,Assistant_Manger,17
59cfe2dd-fcbe-4d56-8c54-79b6c07220e1,Worker,13
3d44b02d-dd9d-4405-9ce4-df85ca2ba678,Staff,10
87920dde-7746-4188-91ef-c6045f372442,Staff,10
ac4495a7-a6be-4e5b-ad03-0831d1f198c1,Manager,19
61a3b0fd-30bd-496a-9913-ff407eef6d0a,Worker,13
a4372529-173e-4166-a0b6-4e45159e8f11,Employee,15
2500a797-4757-4183-9ba3-145467b39b2b,Manager,19
bd862d23-d82a-42b0-8cf9-edaed529688d,Staff,10
93bee4bd-11f7-4536-ba27-44c93aa5b192,Manager,19
9b3abdf8-e2dc-4261-bb71-43319beb4c3e,Assistant_Manger,17
fb32b043-2b5a-4bb6-8035-19240664a10a,Worker,13
9f177e37-2f1f-43be-8b5f-3cd3cbef10e4,Manager,19
b5838817-b1e9-443a-979f-5af7dd7f0aa6,Employee,15
ecc600de-ad9b-4422-b19c-700deab60ea3,Worker,13
e419144f-5676-45ee-a68a-c8cfbd201f87,Worker,13
a8d1e785-b521-41cd-a946-53828a589ea1,Assistant_Manger,17
c18d69be-ec16-4d9f-84f5-98f861fa3729,Staff,10
f7e0d327-2e5f-44eb-8461-d841621e238c,Employee,15
29d6dc13-bd3d-40d7-94ae-46b282b3b487,Employee,15
60e49912-2895-4287-9013-ff764efbafa2,Staff,10
3386248f-d92e-4c00-bf39-7ea2550a8498,Worker,13
f9622285-9efe-4c31-9c96-2ef2617bef01,Staff,10
216921af-b00d-4b26-ab65-5220957105d8,Staff,10
38d785fb-94b7-47e1-9fe8-06346f031010,Worker,13
a881d947-e5fc-4563-a867-7594b92016bf,Assistant_Manger,17
673e3a3d-0f8a-487b-a84f-d41182e606fb,Staff,10
1f3df0a1-7a2e-49fb-86ac-d7d4650f9d74,Worker,13
8e299a06-d9ed-49f7-bdf4-f8665c06b034,Manager,19
efb49527-d240-4c17-94c3-7e8faa280687,Manager,19
6ecc8942-2d9c-40ed-a39b-ea35b4d132bd,Employee,15
5b60ec03-d90f-428e-a1ca-ab55c505a830,Staff,10
8aa221bc-2d33-4f10-8472-f3035e445495,Employee,15
b75c6ea7-29e3-4241-89b5-8d3d5ff44a86,Staff,10
b9909e9f-8fcd-4bc1-bf65-8435d13c112e,Assistant_Manger,17
6d2be5b1-fa18-4359-be33-1e06f48b8b52,Employee,15
fed19ede-85d7-49ef-91d0-f1168ba540fe,Staff,10
6b591462-397f-4ed4-9191-312c7f51059f,Manager,19
db24e758-f30d-4a33-b205-f4e7b6f52cb3,Employee,15
5a136028-3007-41ab-88e2-d2f86629da21,Assistant_Manger,17
884f6037-55a8-4e55-86ef-11191af3bc0a,Manager,19
3a860ded-41e9-408e-b74b-5aa2ba723ece,Manager,19
38986b06-4aee-4b56-9cb1-bbe5c4b52ae0,Assistant_Manger,17
d95aa854-739b-424c-9b36-7a7bfd1ab9fe,Employee,15
ca3bedce-907d-4378-b82e-ccd75108c747,Manager,19
cbd8f46d-3a90-4806-93d4-57edd4d0f02a,Staff,10
f739c334-fdeb-4121-aa38-8816346d84fb,Manager,19
4dd4f606-b1a0-4b60-9541-a8004b3b5de3,Worker,13
e6fef985-c7ae-4117-85f0-8d1f833841ac,Assistant_Manger,17
a1d54b4c-e75c-4627-90b3-2194151e1146,Manager,19
f5d36b94-bc15-472c-9532-68ab5df0b9cb,Worker,13
b8e2a82c-7d19-49bc-9267-9fedcad25aa1,Staff,10
6caefa2f-070a-4002-ae91-9623d6287572,Worker,13
767ad413-6ab3-49e6-b163-742b9da16901,Employee,15
90e8761f-305a-4720-a85d-60aa6dbbd2d6,Manager,19
5f584ea0-f739-4cf8-a1de-af7f78316b83,Worker,13
1ab51ccf-2031-412e-8c9f-cfce5da9b73b,Employee,15
53d8e924-3658-459b-8d33-1a0dbe93a997,Worker,13
fda7c892-89bd-4062-ab4d-b0564466783c,Staff,10
6da0cd5b-e63b-4f82-8cd1-17e9518266b1,Assistant_Manger,17
e432ee73-70ed-47b8-a1d9-3288f52e35a5,Worker,13
83df0950-bf28-4806-8f50-9b1186db9fe0,Assistant_Manger,17
b4cfe7b2-0f0f-4a52-9e2a-d1357bf162ad,Employee,15
372a6e08-7949-47b3-8168-2dbd0760625e,Worker,13
1a90f1fc-b262-4805-8bd0-7aff796360bc,Assistant_Manger,17
98d68ec2-bf18-4b90-a9c9-42dfdd938edf,Worker,13
dbd71adc-c902-4d79-b8b4-3d570221d798,Worker,13
ea2781f8-728f-4399-b66c-b1611578c515,Employee,15
41c53165-49ea-444e-b66b-4f3eb3b24910,Assistant_Manger,17
2a79faec-3f87-4643-b6e6-9e8130697887,Manager,19
69bb90ca-dde1-4dd6-b05e-b1a082cf2deb,Staff,10
564c21d2-4873-4af0-8996-9b65e7c2793a,Assistant_Manger,17
f20dbe30-520d-4d26-97c1-6b0de968ec8b,Assistant_Manger,17
5f24b512-4b14-4673-b206-6c6a3a2cd723,Assistant_Manger,17
65608446-cb12-4364-b63c-c4e72bfafa23,Staff,10
8bf26765-58e2-4e4d-98c2-a0858016e50c,Staff,10
cdff6f9b-ea7a-4555-9ce7-3fb457a03f4c,Employee,15
4cd5f50b-5f4d-4a93-a798-42b657c7e2c5,Worker,13
c2a4226d-2882-4884-b2b2-70a871ed7382,Staff,10
c4bd42af-3c91-423e-8f48-0536dcb960c3,Staff,10
154006f3-5c55-41de-9f22-530d02f11795,Staff,10
547b4a32-ca8d-4aaf-bd37-f886f4bdace6,Staff,10
dd05fb23-e59e-46dc-92e4-3d7d4c06806b,Manager,19
86af3d33-71d9-4223-ab08-d4cd16671a80,Manager,19
87d7d002-a7c1-45dd-bcca-9638c5dbe7d4,Staff,10
f9d04bb5-526a-4469-9e31-811acf19f0b2,Assistant_Manger,17
4c5bcd6a-8cba-473e-b1b9-109e8947b2bd,Staff,10
8bb60000-019c-45d2-8101-65a0cc2d8790,Staff,10
c8ef3321-32f0-4410-aca8-6bb0775f0793,Staff,10
34b44cc1-b6c0-4e4f-8c5f-2bb7682c8b5b,Assistant_Manger,17
f888655f-eae2-4290-92e4-2b68db50f118,Employee,15
185257db-0da7-4d63-bc7e-7c884efbfce3,Assistant_Manger,17
1d2a498a-7dbe-4628-a97a-5cc738505e02,Employee,15
95c4c7de-9800-4230-a9c9-9fa771015553,Employee,15
7f9267ab-e5d7-4d38-a658-2a692b405894,Worker,13
725f7d8b-ca22-4e45-8219-a00667c0dfe4,Manager,19
4d941f33-9124-44eb-b845-54b30d96ca4d,Worker,13
17b1aa3f-fa43-489b-8803-286978c150ad,Staff,10
ee13c42e-d7f7-4aff-91a1-bd421f00ae84,Assistant_Manger,17
f25f30f0-7341-4ba1-bc01-3e907591fdbd,Staff,10
30e75ae1-9f69-4cee-bbb7-98acd1c8f99c,Worker,13
bb3395f5-4006-4059-bd77-df84023425b2,Worker,13
d424ebd4-37bb-4d5a-adb0-f4eecc16696f,Worker,13
ff6337b7-76de-4f84-9d82-34ccdaacc775,Worker,13
a1bb6860-c23d-4e10-93e3-b6565830a7a1,Manager,19
a36f700f-1b1b-4cca-b656-a78c40ca728a,Employee,15
42690946-9123-444b-9790-5f1a26ee3eeb,Assistant_Manger,17
881bbac4-23a8-4816-9935-aeda3ffc0312,Staff,10
50c4d794-3578-4be6-a197-7ffab3f6db62,Manager,19
9ac21aa0-4e8c-46cb-8a57-192a99616b9d,Staff,10
1b7b0140-8871-4a9c-a57f-4bd8c2458d5e,Assistant_Manger,17
9c58ba73-6413-4ea5-a3ed-1ff50425e223,Staff,10
9c8b9a11-d9ee-4299-a2aa-5185d062a0e1,Manager,19
4422a358-7fda-4e7e-9636-e1ca0cddbba0,Worker,13
005fd4b1-4946-47f1-a19b-ba94be33daf2,Worker,13
37cc1c1c-48eb-4b5f-8675-eaee21fc47a2,Worker,13
a8995dce-e33f-48e5-9387-abfac25f1243,Assistant_Manger,17
e300811e-63c4-4a0c-bc2b-77d716ceef3b,Worker,13
08608ad9-fc67-4e42-ae27-aa3a172fd33b,Worker,13
b30c9213-a3fa-4941-98da-40840c65e3a7,Worker,13
92dbbbc0-6741-402c-9df9-b3e274f57305,Manager,19
38182428-7620-438d-8a52-2a1c78d383f7,Assistant_Manger,17
d63ebcb2-2b85-49b3-abb3-557c13e70e5d,Employee,15
09740dfe-8e9b-4101-bc63-8aabbf772271,Staff,10
fa22f392-de39-409e-8380-d10c06b97f2a,Manager,19
3adf155d-0d67-4126-ad13-f80fddbd2de9,Assistant_Manger,17
c894e6ec-f964-46c5-9acb-57119d1cab79,Worker,13
f2735343-ea1e-42c7-82c8-a10f0b225778,Staff,10
17e862c1-a282-4d69-b5b9-926d836e8ec5,Manager,19
e7edbf8a-6538-4e79-8a7b-d5bf3f293d29,Worker,13
27e3166f-a39f-4ce3-9def-cc084891ac0d,Manager,19
a7f48d93-e35a-4a95-9d8e-0b4e452b9dc1,Manager,19
570cb9e8-89e0-43af-8ba5-9f3063154324,Manager,19
4e10b8b9-f4ce-4126-856b-782f3e05d163,Staff,10
00464df1-9604-4438-ae3a-e968e81efcd7,Manager,19
94af8a1f-02fc-4edf-8335-6380c7f0e953,Employee,15
d1f6a360-eea3-4a21-abfd-777a402402cd,Worker,13
f4880c3e-9aeb-4318-b760-bbb195753f59,Employee,15
3f43568f-7707-44b7-b403-c4965ecd3c8c,Manager,19
d7f4b954-ac4a-42bb-8fc5-fd12f77b3d6b,Employee,15
70097cb7-84d9-474d-9d8d-55bdb94b0f90,Employee,15
b0c82632-b829-4b0e-a1f4-280ef591ae24,Worker,13
4ca71ce5-e6ed-4ed0-bcc5-3b4ad5ff45db,Employee,15
cec75960-440e-4371-a001-a743816e584c,Worker,13
18170f62-5c95-433a-afcf-411637a00abf,Assistant_Manger,17
4d64133f-2793-477c-baf9-61db775fa846,Manager,19
17a01418-094a-4b4f-936d-cd03db171765,Staff,10
db62a9db-320f-4482-8496-461c6b4202d3,Worker,13
1a83502a-a9ad-4401-860d-887819cf6cf3,Worker,13
93328c1b-6bf6-4897-854c-146170aa698c,Employee,15
c416cf8e-8203-4d61-a384-58407b110f31,Staff,10
81c31620-145b-4de3-8889-f2986b1e2a43,Worker,13
19916ed2-961c-4a4d-9ad2-16779603d656,Employee,15
3613623e-2f0d-491b-8253-9d4478ec679e,Employee,15
4c09196d-8a05-49f8-9008-ab45b638c6b9,Worker,13
5dfd2c89-91fb-4ed6-94e9-fb95d27cee7c,Worker,13
86347306-18b5-4e69-9a1f-78ba6968a19c,Employee,15
aef3616c-b239-4a4e-bc1d-b9f88796878b,Staff,10
1c3c042b-c7b9-4b56-ad55-d667e245445a,Worker,13
9409d63e-c4a2-4492-9118-7ddda5ad7ffe,Worker,13
b3d1f0e6-1e7d-4980-a256-697ba8c9db45,Manager,19
108880fe-b472-4567-ac70-4c4f9d7875d3,Staff,10
eaf2e570-bfe5-45b8-a802-1fff707f095a,Staff,10
4874bfd5-1fd8-45c2-9aa8-7e17860b51b7,Worker,13
1ccdda1e-4c53-49b5-8016-2898d2438c95,Staff,10
56b63125-e509-4dee-b0d2-7585a40fa883,Worker,13
9676f419-a2d7-4c2d-b9e1-1b0945bbcff8,Employee,15
3387f9a7-2b44-492c-9f00-88478f173f56,Worker,13
bb96fcf1-c54c-45fe-a1df-1db217147d78,Manager,19
295c1e27-1f18-49d0-b151-b475b92d7e5d,Assistant_Manger,17
056520a3-541e-45e6-8909-c4e14510efe7,Worker,13
1726fa2b-5b83-4462-a3da-31a042312cec,Employee,15
08358c7b-dafb-4207-abb7-22263172fb7d,Worker,13
0cccf9db-238b-4258-93d8-34359a1f7c5d,Worker,13
0d2155d3-25c0-4e32-a765-38139d2b93fd,Assistant_Manger,17
eb3c3af8-bf8e-4253-ae5a-57b8247fe4be,Manager,19
898b9f57-ea00-4a5b-8208-d166f9b85e28,Assistant_Manger,17
d7f53965-52ef-417c-ab80-ca52dcfedae0,Staff,10
d593651c-41e8-483f-8ff8-042f4eb39bd4,Manager,19
8d70bd60-eafe-41b8-9fcc-d5dd5cc08194,Assistant_Manger,17
76ab17f9-b7b5-4a0a-bbca-28f84baeff91,Worker,13
b8953a9f-d026-46ee-8005-e01331ebd9f5,Staff,10
d8855491-bf10-437b-8dab-d4f2320a3b30,Assistant_Manger,17
4eaeea44-76c5-49dc-9761-5a99fe9754f3,Worker,13
ae0e0725-24f2-42f4-bef1-3be16b10885b,Worker,13
ff2d9fb4-6eca-4f6c-abcd-1d56b8fc6f56,Assistant_Manger,17
6091d01f-3bb9-4f4a-ab1d-597c653dc54c,Worker,13
378988c2-299b-488b-8a5b-34749ddaaf89,Staff,10
96aad511-55a8-49b0-b741-6ec3125cea0e,Manager,19
e3a3c877-dbd4-478e-94d3-90cf50b46ca7,Staff,10
5f62ad55-ab1b-48c8-818b-e57d7bfaee08,Employee,15
429f589d-993f-4773-9ed9-a347b24f5ddb,Assistant_Manger,17
302678e9-ad8a-4767-b45e-ad06def52488,Employee,15
a017c440-b5e5-4474-8d7d-aaa73cebb38a,Staff,10
9ccb3a59-28ee-4533-bec4-9f5ada1a5801,Assistant_Manger,17
7c721005-b852-4e24-bff6-1d8e127275a2,Worker,13
81c4555a-4818-40eb-8112-d57de148b513,Staff,10
0dd8be14-a5c7-4a99-aae7-feeeea9e079c,Manager,19
5dbce4f9-9f97-4dd9-b01e-285d775e17d8,Manager,19
05cf1737-3324-4866-9d9a-55081f13792e,Assistant_Manger,17
bf4cc7ff-e097-49eb-905b-0541afcfb23e,Staff,10
21a01893-4946-4d98-97b9-ae1dd606c11f,Assistant_Manger,17
11380334-1bff-4e03-b66c-c05a45118a5e,Manager,19
a353956e-87cc-4691-8828-c5a87d6942c1,Worker,13
e7686cff-a32d-4ced-be34-62c8a07a07d1,Assistant_Manger,17
a2a119d2-d1e3-4a4d-a61d-00e972a085da,Worker,13
b1a70635-6d78-4978-9c8e-3632436ec045,Employee,15
aa3e1bd1-32f8-4de8-9fe8-173b8448cf7b,Worker,13
f41e2e78-135a-4583-b480-21a162b2a045,Employee,15
ab682bdd-3113-4df5-af88-802ebdddc47c,Employee,15
2847fea0-da69-4830-89cf-3d106576d7b6,Manager,19
efac479b-cc60-4789-892d-3387d980fb3f,Employee,15
8984b71e-44b5-4c9d-9345-5f365f4edf9e,Staff,10
28041751-0116-4214-8501-53367b33e32e,Assistant_Manger,17
c110012c-bbb1-4920-b9b7-160d1c123b1b,Assistant_Manger,17
0c5a0284-808b-4be9-bd51-7eac6b95f396,Manager,19
4b07a066-85d7-4d7b-bf25-383c95c523fe,Staff,10
65eac57d-2726-4842-8bb5-de2e80dcef45,Worker,13
54e22263-1cc9-46ff-81df-0194a6730a04,Manager,19
7eada561-563b-4050-b5b7-d6be60f1f9af,Manager,19
30a50410-b7ec-413a-8fb0-93a9c343a37f,Staff,10
8122155d-147d-4a5c-8b4f-92298105c031,Employee,15
ffd08636-9088-495b-9515-5102a1868473,Assistant_Manger,17
a51dcad3-7f68-4e0e-893c-f76c2894010e,Staff,10
28203d1d-2d2e-4cf0-964a-01ccf69c60dc,Worker,13
de287146-ae6f-4388-9907-8861ee56d66a,Assistant_Manger,17
edd2c883-a852-4208-9724-d0995fa6155c,Worker,13
72c15f26-65c2-4bf0-ae38-43f40d4c1554,Assistant_Manger,17
9add5f22-5e41-4337-87da-bb317f04373a,Staff,10
d96b32ce-bba5-4f31-8332-91a062c32103,Employee,15
90f01ddf-c853-4949-9cfd-af2c1c1dffa6,Employee,15
8b525884-ab33-483a-a324-3cf306446b5d,Assistant_Manger,17
62d86ae7-6c10-4166-890f-76211d3dd373,Manager,19
2c15c85b-7f74-42ee-b49b-51e9019f29e1,Assistant_Manger,17
48bb33ab-64b0-4d57-b529-135921252bf9,Worker,13
93be30f9-9471-4eed-a54e-587cf925afc8,Worker,13
5686d35b-3f52-435e-bdbb-085fb73c15cd,Worker,13
94e963ed-9d90-4570-a9aa-93e0e4a6b179,Staff,10
757fcb2e-06c1-4da6-89aa-4fda44bb01c2,Manager,19
7205a899-59e0-4c69-9bf0-a77e2c10e3de,Assistant_Manger,17
773c2fb9-4d3a-4f32-aca1-042ff7642d93,Staff,10
0216c6a6-1150-4344-bc6c-0b609cfcf68a,Employee,15
4caadd61-1f72-4f7d-baf2-09c9a3a1ad28,Employee,15
5b38bbe5-5dfb-4f64-a3d2-8c580153c0d8,Assistant_Manger,17
4ef121f1-4cc7-41d9-a999-785294bb8a21,Manager,19
a432b8a5-f0ef-466b-8496-2144e2e6cc32,Manager,19
c90f9669-1369-4484-9c1e-d53131f25c22,Employee,15
84bbf03d-b348-4714-990c-5627896ab0f8,Manager,19
4e8cb733-3452-4d71-a513-8bf5856a32b1,Manager,19
b5c1642f-69b7-46ce-bdd2-5e5894beeab3,Worker,13
481e00e4-c359-431b-b089-2764cd8651fe,Employee,15
c173069b-bccc-4e9b-b137-13f378f6d5cf,Worker,13
ae136c66-db21-4083-b712-15aa07719d2b,Worker,13
f7910e22-7cf6-4863-a9b1-29bb058ae4e7,Assistant_Manger,17
fd0328ad-7d7f-4f93-8ada-3a3e0ddcd38f,Manager,19
7ead0def-d9f5-4aca-988f-3c545a079b4c,Manager,19
69b8a90a-3a91-4b7c-afe5-43bac3f81c3a,Employee,15
2583727b-e009-4107-b2b7-f6093a772854,Staff,10
bfbda7b4-e69f-43f9-a61c-45a8e407fedd,Worker,13
87426a32-5a89-4716-b3af-373730c6d98d,Worker,13
cc2c8b7f-374f-4b3a-b3ed-d81e2b07d22f,Employee,15
f18c3a81-ae03-47b0-949f-57914b936271,Worker,13
65fa7dcf-acdb-42c4-8314-36d115043d2e,Worker,13
ca03fd1f-bbb8-48ea-9899-960b801ca5e6,Assistant_Manger,17
c44ca32e-216f-449e-8650-f9deab3ab759,Employee,15
706b6ea5-ead9-4a81-a982-a8bda4209f18,Manager,19
2ca23f0f-cd99-4fb8-8b7f-ef18e6e40956,Employee,15
73b2994b-709f-4ba0-ad0b-f13fe827d0d0,Employee,15
c2ad09f4-2240-465c-8a02-7fd7052fdaca,Employee,15
852fe4f2-2e60-4877-a2e5-0af82b5b9231,Assistant_Manger,17
3e5909ef-ce0e-45e4-aa54-39a410a11cab,Assistant_Manger,17
12ec9224-e67a-46ab-8a86-c9f5bea79e53,Assistant_Manger,17
5515c34c-e66c-4ec7-bfed-6b70869984cd,Staff,10
2c84b0f7-4a33-419a-b5b4-69a77884c130,Employee,15
fa59a810-8c04-4cae-84ac-c7def9353d36,Staff,10
59a576c9-9323-4579-8786-f395def9b9c6,Worker,13
72984110-a35c-4c65-bf22-77d7b007b10c,Manager,19
1818690b-b5c6-4452-bb3a-a8c912451bf8,Staff,10
9c91ed36-cfe0-4862-a9ab-4c2e2404d59b,Assistant_Manger,17
b554e6a4-2a31-49f7-9097-a10589e3a09d,Staff,10
36774b51-3d95-49cb-9a42-a592bbc7d646,Staff,10
9a2d22d5-a786-46f6-b413-c915c66f3186,Manager,19
0550c5b2-5316-423c-9a2a-508cea606bc1,Manager,19
fffd1ff1-23fd-44b4-8af8-adb579e0d9a6,Staff,10
f00a0bf9-a32b-4bec-8669-f26c9130cf42,Assistant_Manger,17
2060f1fa-a1cc-469d-bb4b-15b6e2540b6b,Manager,19
1549227b-da4d-4efe-b8b6-1c8c227f20e8,Manager,19
4bad73a0-4399-4007-9527-5b72202feb58,Assistant_Manger,17
d17227ed-a7fe-4019-b15c-495d66b37a7f,Manager,19
dcffea3f-0bd4-4059-b2b6-f7c988e90eb8,Staff,10
20e986ae-6794-44a1-95f5-ca6e4c62b7a2,Employee,15
1f56f174-b16d-4116-a594-2bc7b342aa72,Staff,10
ed6787b9-4e33-4e0e-9788-72e3f82e9c93,Worker,13
4bde6e52-28de-4a06-998a-56d6d5a05b4f,Employee,15
5b94923e-bb74-4f8c-ba42-ff4ec2f6f82b,Manager,19
d19d9709-3c2d-40e8-a493-45c9719d918a,Manager,19
1b4fdebf-d902-4f93-ad6e-2631b9506a05,Worker,13
074609ed-8963-460d-8fe2-2d1d4abf2b30,Worker,13
5a937052-3f02-4aa2-b96b-d16c411a99f3,Worker,13
ebaa2509-4e58-4603-b43c-9a4885ac298d,Staff,10
d0c39d55-aa8a-4e9f-a2dc-1350ebdac2fe,Worker,13
7119f9f4-dbad-4b29-8355-634d12f5fd82,Manager,19
9147800c-bcbf-40a4-955d-c087206eb063,Manager,19
2695a5f9-f264-480a-8a76-b53acb475edb,Staff,10
4d57e9d1-fe6d-4477-9957-a358d8e384cd,Manager,19
9a86f31c-1c55-4f57-86ec-e2ffad0e6d74,Employee,15
6df6e56c-edb7-447e-9576-0b7fc6890e40,Assistant_Manger,17
bdc518ed-169b-4191-a4da-192f42974730,Worker,13
8c5a50e5-1ecc-4a4d-9c13-b14ef998c454,Staff,10
42db8dab-ccc0-46ad-9299-506fb4f041c0,Assistant_Manger,17
71f21d08-34cf-4dac-ada5-552eaa615573,Employee,15
c2d874ed-1e3b-41fa-b7fe-a3e00d7d9b56,Staff,10
dd6e5e58-9276-46e6-a476-7cd977f4b124,Staff,10
b1b4bbd8-2e80-48be-84b3-39347ff83734,Employee,15
ac95f2dd-5922-4db8-b062-9253d708a76d,Manager,19
f531be48-74ae-4af1-ba41-f49262316013,Manager,19
54d4d12c-cd70-465a-be2c-b5b142acb4f3,Worker,13
b35a8fe7-15c5-4e0c-b72d-5f4ae9a09d1e,Manager,19
4a52b9b8-2859-4d93-a654-96699cdff22b,Assistant_Manger,17
230cedcd-64bf-46d1-a8a1-b3e83206b402,Staff,10
5f9a6b44-33aa-471e-9303-c76ce400cdaf,Employee,15
b49daedd-d665-47dd-854b-0b02c9aba870,Manager,19
1f234b58-ea67-416a-8060-7ce8e2282421,Manager,19
05483207-1297-49eb-86e3-0bafacedb3cc,Worker,13
0d03cae8-2e6a-429d-9913-ae60229309b6,Employee,15
1e4a4a15-2093-4ae9-b9dd-a951309e2cd8,Manager,19
751177c7-db10-4622-b54d-710f50f3550d,Staff,10
d376955d-acaf-4c15-be24-c43b2a5fea5a,Employee,15
6d8b981b-e5d4-4499-aa15-db1190ac99ac,Worker,13
722e16e1-d84a-431e-a188-5ef884a8e5f1,Manager,19
c36e4007-90bf-4f5e-9042-af3c31faef2d,Assistant_Manger,17
a7dbc328-a7c8-4288-82ab-f2325a3d7e84,Manager,19
40fa3a6a-d927-445e-bf8e-dd3d4f6d2720,Manager,19
6e9c5d53-8628-4dd6-a441-eceb5eebcc7b,Worker,13
76230283-820c-42da-8c73-d843ad822e22,Assistant_Manger,17
fa536009-d8fe-458e-b0e6-bbea0addce69,Worker,13
e45e0ab5-f04f-400f-bc63-8c03728bf060,Employee,15
5f4e5333-ba97-47e3-873b-61a8adac9e04,Assistant_Manger,17
447f3eab-2a43-4b92-9409-cb082fbb0014,Assistant_Manger,17
09673acd-5f37-43b0-bbb8-36851129b893,Worker,13
869333f4-f1c7-4b41-bd85-6179d7e315d4,Worker,13
9e2812e4-b0a6-4e8b-bb91-1652a3138630,Staff,10
07a8276c-33ca-4f43-86a7-73481671d38d,Employee,15
04bd62b0-1b92-4b40-8dda-190d53923998,Staff,10
5224db5a-dccb-46f9-b48c-c82a955d9e7f,Manager,19
558e6695-d830-4b9c-b939-67d36dccf158,Employee,15
a7635751-fc8e-4a10-a7b5-d36a587e8df4,Manager,19
f2bfe14c-4ad7-490e-932e-aa722ae08016,Worker,13
f48af9e8-fe5b-44ec-bb95-3c0748fca384,Worker,13
d7638748-e767-44ef-acb0-791b4e791be3,Employee,15
29f486b2-2c4b-4f55-bfec-07df5b8fff4b,Assistant_Manger,17
d9de136a-29a5-43aa-9cbf-4d6e4b181e6d,Manager,19
0bf58d98-0a8d-4577-9f7f-36da4f2cfc32,Staff,10
e2aea468-6f39-441d-a5f5-b187eddcf928,Manager,19
62728475-a1f8-4d1a-864e-c6741ec83832,Staff,10
c871c402-9af0-4d73-8a57-8b404df13dd2,Employee,15
5c85bb5a-b758-4bdf-b206-8de665fa4569,Staff,10
2715679e-5464-43e8-accd-004047599d6f,Employee,15
010c37b6-386a-4576-a822-e71e819dcc3f,Manager,19
a6c0ab90-80f7-46ad-becd-fa33c515828a,Worker,13
4cc63115-7290-4a6f-947a-72921eb4540b,Manager,19
6820966a-e75e-4dce-b61c-9ea7c84a50eb,Manager,19
3ea21d04-eae1-4f3b-b2f2-8eaff8e62f86,Staff,10
